fila_excel,columna,valor_original,valor_final,error,accion
1232,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1233,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1234,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1235,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1236,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1237,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1239,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1240,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1241,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1242,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1243,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1244,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1245,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1246,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1247,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1248,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1249,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1250,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1251,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1252,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1253,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1254,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1255,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1256,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1257,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1258,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1259,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1260,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1261,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1262,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1263,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1264,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1265,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1266,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1267,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1268,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1269,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1271,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1272,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1273,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1274,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1275,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1276,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1277,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1278,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1279,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1280,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1281,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1282,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1283,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1284,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1285,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1286,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1287,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1288,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1289,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1290,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1292,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1293,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1294,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1295,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1296,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1297,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1298,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1299,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1300,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1301,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1302,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1303,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1304,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1305,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1306,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1307,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1308,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1309,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1310,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1311,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1312,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1313,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1314,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1315,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1316,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1317,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1318,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1319,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1320,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1321,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1322,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1323,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1324,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1325,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1326,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1327,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1328,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1329,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1330,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1331,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1332,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1333,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1334,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1335,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1336,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1337,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1338,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1339,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1340,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1341,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1342,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1343,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1344,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1345,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1346,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1347,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1348,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1349,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1350,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1351,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1352,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1353,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1354,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1355,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1356,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1357,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1358,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1359,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1360,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1361,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1362,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1363,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1364,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1365,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1366,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1367,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1368,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1369,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1370,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1371,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1372,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1373,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1374,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1375,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1376,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1377,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1378,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1379,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1380,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1381,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1382,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1383,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1384,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1385,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1386,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1387,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1388,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1389,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1390,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1391,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1392,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1393,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1394,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1395,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1396,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1397,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1398,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1399,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1400,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1401,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1402,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1403,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1404,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1405,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1406,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1407,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1408,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1409,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1410,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1411,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1412,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1413,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1414,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1415,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1416,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1417,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1419,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1420,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1421,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1422,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1423,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1424,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1425,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1426,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1427,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1428,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1429,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1430,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1431,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1432,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1433,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1434,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1435,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1436,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1437,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1438,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1439,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1440,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1441,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1442,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1443,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1444,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1445,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1446,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1447,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1448,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1449,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1450,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1451,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1452,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1453,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1454,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1455,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1456,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1457,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1458,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1459,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1460,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1461,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1462,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1463,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1464,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1465,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1466,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1467,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1468,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1469,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1470,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1471,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1472,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1473,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1474,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1475,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1476,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1477,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1478,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1479,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1480,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1481,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1482,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1483,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1484,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1485,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1486,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1487,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1488,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1489,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1490,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1491,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1492,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1493,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1494,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1495,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1496,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1497,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1498,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1499,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1500,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1501,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1502,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1503,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1504,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1505,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1506,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1507,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1508,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1509,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1510,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1511,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1512,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1513,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1514,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1515,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1516,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1517,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1518,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1519,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1520,company_id,16,NULL,ID no existe en tabla companies (lookup),Fila omitida
1521,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1522,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1523,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1524,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1525,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1526,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1527,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1528,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1529,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1530,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1531,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1532,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1533,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1534,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1535,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1537,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1538,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1539,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1540,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1541,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1542,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1543,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1544,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1545,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1546,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1547,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1548,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1549,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1551,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1552,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1553,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1554,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1555,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1556,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1557,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1558,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1559,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1560,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1561,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1562,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1563,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1564,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1565,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1566,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1567,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1568,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1569,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1570,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1571,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1572,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1573,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1574,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1575,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1576,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1577,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1578,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1579,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1580,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1581,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1582,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1583,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1584,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1585,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1586,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1587,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1588,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1589,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1590,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1591,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1592,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1593,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1594,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1595,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1596,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1597,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1598,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1599,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1600,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1601,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1602,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1603,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1604,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1605,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1606,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1607,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1608,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1609,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1610,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1611,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1612,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1613,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1614,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1615,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1616,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1617,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1618,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1619,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1620,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1621,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1622,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1623,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1624,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1625,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
